3929595,0.045488964502497724
1210255,0.02241989795354202
5529388,0.016362929683856962
967365,0.011908239006906966
7717709,0.009779616782851705
1027726,0.008689865339623376
7052400,0.005059954817937476
7492462,0.004065043277567344
370095,0.0038896382680912445
6283868,0.003879636154628163
3339454,0.0038072180906569037
9067622,0.003783138066089711
8614428,0.0028264204270179393
3130900,0.002596677671557894
1195511,0.002494819439159223
4271417,0.0024446131077981432
6796887,0.0023304646964219227
8679480,0.001997685885749795
7826320,0.0019810812964771198
8041174,0.0019303957227366532
4460318,0.0019102443450718985
7263518,0.0019023169673467951
4254528,0.0017926811440836157
9098986,0.0017291643974484548
8402753,0.0017081307872374503
8602126,0.0016845357737345595
444930,0.0016679992976837395
3421131,0.0016500631876078652
2856462,0.0016487052256232322
1327562,0.0016145203487208705
8835037,0.0015876676523582122
5823008,0.0015817906368415218
9861171,0.001540424500311506
7718081,0.001539705454827407
6620563,0.0015233542972758814
379736,0.001415314106123233
7134665,0.0013976738675900487
4589357,0.0013867337471275632
8552925,0.001374183355611563
7375981,0.001370533570022173
2697970,0.0013669323171472754
7494059,0.0013627018240591757
9410365,0.0013453987758501255
8012933,0.0013373799225310603
1881407,0.001324418202919553
4354313,0.0012860719008076994
6414038,0.0012624687060382592
2512530,0.0012605942158953071
8752967,0.0012545683808174292
7541438,0.0012100918795712435
89915,0.0012070724747580777
3274580,0.001181190204834666
9108432,0.0011663272194252612
750291,0.0011638019561776036
1096809,0.001149715296343263
1915784,0.0011253433832215337
3007349,0.0011198610024472926
5629735,0.0011133427447549817
8708187,0.0010967449499898134
8081348,0.0010919624745019299
3935632,0.0010839104006016929
8980437,0.00105975960609002
3474309,0.0010516707029952404
1781019,0.001051568875582509
989029,0.0010417971058082566
6425646,0.001039182887009038
5983137,0.0010299341333539407
7407044,0.0009969246090284815
152540,0.0009943335418317498
9944801,0.0009879355347941923
6603160,0.0009836708544422028
1535873,0.0009712832888144301
765996,0.0009675456109803427
699148,0.0009650105306959544
1240510,0.0009649526061672227
6052538,0.0009594873331524751
5836914,0.0009482631356014888
3705607,0.0009435215036679892
5412661,0.0009420205836131824
964493,0.0009355475158540647
130668,0.0009277970646633606
1904116,0.0009219825819977347
8043894,0.0009206685787888007
8599057,0.0009087969279055595
5077960,0.0009076525473391202
7763205,0.0009024883511965194
3628167,0.000899841139644679
1544105,0.000890264259125933
9077916,0.0008827442387963311
2610233,0.0008826731022175906
